1423,0,409,0,9,4469
1425,0,410,0,9,5558
1427,0,411,0,9,6019
1429,0,412,0,9,23109
1430,0,413,0,9,9791
1431,0,414,0,9,8265
1433,0,415,0,9,5861
1436,0,416,0,5,16733
1438,0,417,0,9,25943
1440,0,418,0,4,8570
1445,0,419,0,9,8019
1446,0,420,0,4,6841
1448,0,421,0,4,6842
1454,0,422,0,4,8457
1455,0,423,0,4,22214
1457,0,424,0,4,19683
1458,0,425,0,4,3272
1459,0,426,0,4,19136
1460,0,427,0,5,20109
1461,0,428,0,4,19375
1465,0,429,0,4,6475
1469,0,430,0,4,20154
1473,0,431,0,4,20402
1479,0,432,0,9,16710
1480,0,433,0,5,9381
1481,0,434,0,4,25595
1482,0,435,0,4,20089
1483,0,436,0,4,9117
1484,0,437,0,4,9122
1485,0,438,0,9,7464
1486,0,439,0,4,8267
1488,0,440,0,4,3082
1489,0,441,0,4,4597
1493,0,442,0,4,5165
1495,0,443,0,9,16553
1497,0,444,0,9,30832
1498,0,445,0,9,2193
1499,0,446,0,9,14309
1501,0,447,0,9,14013
1502,0,448,0,9,16947
1503,0,449,0,9,14846
1504,0,450,0,9,17024
1505,0,451,0,9,27673
1506,0,452,0,9,17077
1507,0,453,0,9,16658
1509,0,454,0,9,14978
1510,0,455,0,9,19775
1511,0,456,0,9,20173
1512,0,457,0,9,19226
1513,0,458,0,9,20092
1514,0,459,0,9,19533
1515,0,460,0,9,20421
1516,0,461,0,9,8486
1521,0,462,0,4,19306
1522,0,463,0,4,22239
1523,0,464,0,4,5534
1539,0,465,0,4,20395
1547,0,466,0,5,21551
1557,0,467,0,2,18456
1560,0,468,0,4,16856
1561,0,469,0,5,12671
1566,0,470,0,5,20078
1602,0,471,0,4,2807
1604,0,472,0,5,63370
1607,0,473,0,4,20272
1608,0,474,0,4,19743
1613,0,475,0,4,28470
1624,0,476,0,4,15508
1625,0,477,0,4,26586
1639,0,478,0,4,3889
1640,0,479,0,4,3797
1659,0,480,0,4,1795
1664,0,481,0,4,18289
1677,0,482,0,4,8678
1678,0,483,0,4,11269
1679,0,484,0,4,2382
1680,0,485,0,4,19304
1715,0,482,0,4,8678
1716,0,486,0,4,16667
1717,0,440,0,4,3082
1718,0,487,0,4,3826
1720,0,488,0,4,21460
1721,0,489,0,4,8581
1722,0,490,0,4,15467
1726,0,491,0,4,5289
1727,0,492,0,4,5166
1728,0,493,0,4,19997
1730,0,494,0,9,3254
1731,0,495,0,9,233
1732,0,496,0,9,2219
1733,0,497,0,9,70705
1734,0,498,0,9,976
1735,0,499,0,9,687
1737,0,500,0,9,977
1738,0,494,0,9,3254
1739,0,495,0,9,233
1740,0,496,0,9,2219
1741,0,501,0,9,15121
1742,0,498,0,9,976
1743,0,499,0,9,687
1744,0,502,0,9,6914
1745,0,500,0,9,977
1746,0,494,0,9,3254
1747,0,495,0,9,233
1748,0,496,0,9,2219
1749,0,503,0,9,15074
1750,0,498,0,9,976
1751,0,499,0,9,687
1752,0,502,0,9,6914
1753,0,500,0,9,977
1754,0,494,0,9,3254
1755,0,495,0,9,233
1756,0,496,0,9,2219
1757,0,504,0,9,15181
1758,0,498,0,9,976
1759,0,499,0,9,687
1760,0,502,0,9,6914
1761,0,500,0,9,977
1764,0,505,0,9,7578
1766,0,412,0,9,23109
1767,0,506,0,9,2213
1768,0,507,0,9,1818
1769,0,508,0,9,16786
1770,0,509,0,9,1817
1772,0,510,0,9,3757
1774,0,511,0,9,23138
1775,0,512,0,9,2300
1776,0,513,0,9,2299
1777,0,514,0,9,9999
1778,0,515,0,9,5783
1780,0,516,0,9,15450
1782,0,517,0,9,27549
1783,0,518,0,9,3052
1784,0,519,0,9,2629
1785,0,520,0,9,5094
1786,0,28524,0,9,147824
1787,0,521,0,9,2849
1788,0,522,0,9,16990
1789,0,523,0,9,2561
1790,0,451,0,9,27673
1791,0,524,0,9,972
1792,0,525,0,9,704
1793,0,286,0,9,1058
1794,0,526,0,9,14197
1795,0,527,0,9,4859
1796,0,528,0,9,3715
1797,0,529,0,9,17015
1798,0,373,0,9,28613
1799,0,530,0,9,17066
1800,0,531,0,9,5605
1801,0,532,0,9,12916
1802,0,533,0,9,16895
1803,0,534,0,9,4590
1804,0,535,0,9,945
1805,0,536,0,9,2118
1806,0,537,0,9,23040
1807,0,538,0,9,3992
1808,0,539,0,9,683
1809,0,540,0,9,14205
1810,0,541,0,9,13181
1811,0,542,0,9,20037
1812,0,543,0,9,19245
1813,0,544,0,9,20413
1814,0,545,0,9,19534
1815,0,156,0,9,5194
1816,0,388,0,9,453
1817,0,546,0,9,1556
1818,0,547,0,9,20183
1819,0,224,0,9,1682
1820,0,548,0,9,19535
1821,0,549,0,9,1766
1822,0,550,0,9,20385
1823,0,551,0,9,6794
1824,0,552,0,9,19292
1825,0,553,0,9,19784
1826,0,554,0,9,8587
1827,0,360,0,9,2767
1828,0,555,0,9,19369
1829,0,556,0,9,15591
1830,0,557,0,9,4129
1831,0,558,0,9,20361
1832,0,559,0,5,16844
1835,0,560,0,9,7746
1836,0,561,0,9,10016
1839,0,562,0,9,3247
1840,0,563,0,9,2178
1843,0,564,0,9,3253
1844,0,565,0,9,3704
1845,0,494,0,9,3254
1846,0,566,0,9,13617
1849,0,567,0,9,14853
1850,0,568,0,9,11582
1852,0,569,0,9,2980
1853,0,247,0,9,3394
1893,0,224,0,5,1682
1895,0,389,0,9,1546
1896,0,570,0,9,1593
1897,0,571,0,9,7485
1899,0,309,0,9,1550
1900,0,260,0,9,2780
1901,0,393,0,9,1595
1902,0,572,0,9,1596
1903,0,573,0,9,1597
1904,0,388,0,9,453
1905,0,574,0,9,2701
1906,0,326,0,9,6520
1907,0,575,0,9,1201
1908,0,155,0,9,472
1909,0,576,0,9,3297
1910,0,224,0,9,1682
1911,0,577,0,9,7494
1913,0,578,0,9,1839
1917,0,579,0,4,2698
1925,0,580,0,4,2781
1926,0,581,0,4,5218
1927,0,582,0,4,19276
1928,0,583,0,4,20415
1929,0,584,0,1,8420
1930,0,585,0,4,23067
1933,0,586,0,4,20418
1934,0,587,0,1,4312
1935,0,588,0,4,20471
1936,0,589,0,4,20399
1937,0,590,0,1,5040
1938,0,591,0,4,8565
1943,0,257,0,4,697
1944,0,592,0,4,14843
1945,0,593,0,4,4255
1951,0,594,0,4,8279
1955,0,595,0,4,3334
1957,0,596,0,9,1684
1958,0,597,0,4,1515
1959,0,224,0,1,1682
1961,0,598,0,9,1685
1965,0,599,0,9,3846
1974,0,600,0,4,16901
1975,0,601,0,4,20179
1976,0,602,0,4,8590
1978,0,603,0,4,12813
1979,0,604,0,4,3127
1981,0,605,0,4,2982
1982,0,606,0,4,20191
1983,0,607,0,9,1627
1984,0,337,0,9,1705
1985,0,608,0,9,1706
1986,0,609,0,5,20638
1988,0,610,0,4,15497
1990,0,611,0,4,5533
1991,0,332,0,4,7495
1992,0,612,0,5,179725
1994,0,613,0,4,19127
1997,0,614,0,4,16670
1998,0,615,0,4,20356
2000,0,616,0,5,20251
2011,0,617,0,4,20120
2013,0,618,0,4,20373
2014,0,619,0,4,5176
2015,0,620,0,4,19255
2016,0,292,0,4,1727
2017,0,621,0,4,1965
2018,0,622,0,5,20088
2020,0,285,0,4,6456
2021,0,623,0,4,18650
2023,0,624,0,9,105589
2024,0,625,0,9,22096
2025,0,626,0,9,22115
2026,0,627,0,9,8593
2027,0,556,0,9,15591
2028,0,628,0,9,22119
2029,0,629,0,9,19281
2030,0,630,0,9,22145
2032,0,631,0,5,11905
2033,0,632,0,5,8354
2034,0,633,0,4,12699
2035,0,634,0,4,5161
2036,0,635,0,5,17054
2037,0,636,0,5,11447
2040,0,637,0,4,18399
2041,0,638,0,5,1330
2042,0,639,0,5,20379
2044,0,640,0,5,19220
2046,0,307,0,4,859
2047,0,641,0,9,8474
2048,0,642,0,9,1758
2051,0,643,0,9,1755
2052,0,643,0,9,1755
2053,0,644,0,9,1757
2054,0,645,0,9,8478
2055,0,572,0,9,1596
2056,0,642,0,9,1758
2057,0,646,0,9,20175
2058,0,647,0,4,19532
2059,0,648,0,4,22991
2064,0,649,0,9,19650
2065,0,650,0,9,20212
2066,0,651,0,9,19203
2067,0,652,0,9,20431
2069,0,653,0,9,16868
2072,0,654,0,4,20363
2073,0,655,0,4,19134
2074,0,656,0,5,20168
2075,0,581,0,4,5218
2077,0,657,0,4,28578
2078,0,658,0,4,20157
2079,0,659,0,4,19637
2080,0,660,0,4,19400
2081,0,326,0,9,6520
2084,0,661,0,4,20152
2087,0,662,0,4,2250
2088,0,663,0,4,6455
2089,0,664,0,5,184630
2092,0,665,0,9,2704
2098,0,666,0,4,168951
2099,0,667,0,4,168953
2100,0,668,0,4,168952
2105,0,669,0,5,10005
2108,0,670,0,9,1967
2109,0,500,0,9,977
2110,0,671,0,9,12674
2112,0,672,0,9,13929
2114,0,673,0,9,16654
2117,0,674,0,9,16045
2119,0,675,0,9,11981
2120,0,676,0,9,8969
2121,0,677,0,9,16575
2122,0,678,0,9,4102
2123,0,679,0,9,5598
2124,0,680,0,9,11414
2125,0,681,0,9,8449
2126,0,682,0,9,7834
2127,0,683,0,9,8417
2129,0,684,0,9,18662
2130,0,395,0,9,5203
2131,0,685,0,9,22075
2132,0,686,0,9,20438
2134,0,687,0,9,19204
2137,0,688,0,9,2705
2138,0,689,0,9,2717
2139,0,690,0,9,22135
2140,0,691,0,4,2706
2141,0,692,0,9,989
2142,0,693,0,9,4592
2143,0,694,0,9,2355
2144,0,695,0,9,3602
2145,0,696,0,9,2358
2146,0,697,0,9,691
2147,0,698,0,9,4788
2148,0,699,0,9,2985
2149,0,700,0,9,2986
2150,0,701,0,9,2987
2151,0,702,0,9,2988
2152,0,703,0,9,2989
2153,0,482,0,9,8678
2156,0,704,0,9,5459
2158,0,705,0,9,2609
2159,0,706,0,9,2610
2160,0,707,0,9,2645
2163,0,708,0,4,20291
2164,0,709,0,4,20312
2165,0,373,0,9,28613
2166,0,710,0,4,685
2167,0,711,0,4,17178
2168,0,712,0,1,11470
2169,0,713,0,1,2707
2172,0,714,0,9,68842
2173,0,715,0,9,66330
2175,0,716,0,4,8534
2176,0,717,0,9,1926
2177,0,718,0,9,1927
2178,0,719,0,9,1928
2179,0,720,0,9,184632
2180,0,721,0,9,1930
2181,0,722,0,9,3092
2182,0,723,0,9,1022
2183,0,724,0,9,7427
2184,0,665,0,9,2704
2186,0,235,0,9,2359
2189,0,725,0,9,1938
2194,0,726,0,4,3940
2195,0,665,0,9,2704
2196,0,727,0,9,184633
2197,0,728,0,9,7443
2198,0,729,0,9,6531
2199,0,730,0,9,6535
2200,0,731,0,9,6532
2201,0,732,0,9,6534
2202,0,733,0,9,7463
2203,0,734,0,4,3375
2204,0,735,0,4,20038
2205,0,736,0,4,20153
2207,0,737,0,9,22137
2208,0,738,0,9,22142
2209,0,739,0,9,22139
2210,0,740,0,4,2552
2211,0,741,0,4,18656
2212,0,742,0,4,2553
2213,0,643,0,4,1755
2214,0,743,0,4,17884
2215,0,744,0,4,18670
2216,0,745,0,4,18486
2217,0,746,0,4,18665
2218,0,747,0,5,20451
2219,0,748,0,4,18485
2220,0,749,0,4,18729
2221,0,750,0,4,18484
2222,0,608,0,4,1706
2224,0,751,0,9,2738
2225,0,752,0,9,20470
2226,0,753,0,4,20372
2227,0,754,0,4,22219
2230,0,755,0,5,6901
2231,0,756,0,5,16671
2232,0,757,0,4,4272
2233,0,758,0,4,8152
2234,0,759,0,4,4270
2235,0,760,0,4,20598
2236,0,761,0,4,20345
2237,0,762,0,2,65301
2238,0,763,0,2,66888
2240,0,764,0,9,70704
2241,0,765,0,4,15042
2243,0,766,0,4,19729
2244,0,767,0,4,3447
2245,0,768,0,4,15506
2249,0,356,0,5,2210
2254,0,769,0,4,8687
2256,0,770,0,4,5221
2257,0,771,0,9,4995
2258,0,320,0,9,679
2259,0,772,0,9,19623
2260,0,773,0,9,8470
2263,0,774,0,5,5170
2264,0,775,0,4,8807
2265,0,776,0,4,8472
2266,0,777,0,4,20341
2267,0,261,0,4,5208
2268,0,778,0,9,20213
2271,0,779,0,4,20346
2273,0,780,0,4,16114
2274,0,211,0,4,2951
2276,0,781,0,4,13318
2277,0,782,0,4,3173
2278,0,783,0,4,3169
2280,0,784,0,4,20370
2281,0,776,0,4,8472
2282,0,785,0,9,20211
2283,0,786,0,4,10616
2284,0,787,0,4,70662
2291,0,788,0,4,19305
2292,0,789,0,4,19037
2299,0,790,0,4,19389
2300,0,791,0,8,9502
2302,0,252,0,9,3713
2303,0,254,0,9,5441
2307,0,792,0,8,17163
2308,0,537,0,8,23040
2309,0,793,0,8,5853
2310,0,794,0,8,22998
2311,0,795,0,8,6026
2312,0,796,0,8,5406
2314,0,797,0,8,5655
2315,0,798,0,8,4956
2316,0,764,0,8,70704
2317,0,799,0,8,9521
2326,0,329,0,9,66890
2327,0,800,0,9,17172
2361,0,801,0,9,2776
2362,0,802,0,9,18730
2364,0,803,0,9,9171
2366,0,804,0,9,14159
2367,0,805,0,9,7949
2369,0,806,0,9,13503
2370,0,807,0,9,16871
2371,0,808,0,9,16187
2372,0,809,0,9,18478
2373,0,810,0,9,16387
2374,0,811,0,9,16371
2375,0,812,0,9,16388
2376,0,813,0,9,18672
2379,0,500,0,9,977
2380,0,494,0,9,3254
2381,0,499,0,9,687
2383,0,495,0,9,233
2384,0,496,0,9,2219
2385,0,498,0,9,976
2386,0,814,0,9,954
2387,0,494,0,9,3254
2388,0,710,0,9,685
2389,0,815,0,9,3533
2390,0,816,0,9,2230
2391,0,421,0,9,6842
2392,0,817,0,9,1511
2393,0,494,0,9,3254
2394,0,499,0,9,687
2395,0,495,0,9,233
2396,0,496,0,9,2219
2397,0,818,0,9,6955
2398,0,292,0,9,1727
2399,0,494,0,9,3254
2400,0,710,0,9,685
2401,0,815,0,9,3533
2402,0,816,0,9,2230
2403,0,421,0,9,6842
2410,0,326,0,9,6520
2417,0,819,0,9,2968
2418,0,820,0,9,2969
2419,0,821,0,9,2970
2420,0,822,0,9,4028
2421,0,823,0,9,6821
2422,0,824,0,9,3979
2423,0,825,0,9,8642
2424,0,826,0,9,6853
2425,0,827,0,9,2976
2426,0,828,0,9,18692
2427,0,829,0,9,6855
2428,0,830,0,9,6856
2429,0,831,0,9,2663
2431,0,832,0,9,1863
2432,0,833,0,9,1861
2434,0,834,0,9,3212
2435,0,835,0,9,16769
2437,0,836,0,9,7592
2438,0,837,0,9,8418
2440,0,838,0,9,10376
2445,0,839,0,9,18749
2446,0,840,0,9,18733
2448,0,841,0,9,18732
2451,0,842,0,9,18772
2463,0,843,0,9,8367
2464,0,844,0,9,8396
2465,0,845,0,9,8416
2467,0,846,0,9,8369
2468,0,847,0,9,10464
2469,0,848,0,9,11554
2470,0,849,0,9,8331
2471,0,850,0,9,7748
2472,0,851,0,9,5680
2473,0,852,0,9,14295
2474,0,853,0,9,13015
2475,0,854,0,9,1657
2479,0,855,0,9,8512
2480,0,856,0,9,19601
2488,0,154,0,9,1542
2489,0,607,0,9,1627
2490,0,388,0,9,453
2491,0,857,0,9,22112
2492,0,858,0,9,12992
2493,0,859,0,9,22121
2494,0,860,0,9,22136
2495,0,861,0,9,1768
2504,0,862,0,9,8104
2505,0,863,0,9,20723
2506,0,864,0,9,20722
2507,0,865,0,9,20714
2508,0,866,0,9,168954
2509,0,867,0,9,168955
2510,0,866,0,9,168954
2511,0,868,0,9,168956
2512,0,869,0,9,184634
2515,0,869,0,9,184634
2516,0,870,0,9,184635
2519,0,870,0,9,184635
2520,0,871,0,9,12284
2521,0,872,0,9,22084
2522,0,873,0,9,7590
2523,0,874,0,9,22216
2524,0,875,0,9,6795
2525,0,876,0,9,22133
2526,0,877,0,9,22141
2527,0,878,0,9,22150
2528,0,698,0,9,4788
2529,0,879,0,9,22098
2530,0,880,0,9,22105
2531,0,881,0,9,22111
2532,0,882,0,9,22120
2533,0,883,0,9,22134
2534,0,884,0,9,22140
2535,0,885,0,9,20389
2545,0,886,0,5,2922
2546,0,887,0,9,3121
2547,0,375,0,9,68843
2549,0,888,0,4,15430
2550,0,862,0,9,8104
2551,0,889,0,9,10671
2552,0,867,0,9,168955
2557,0,890,0,9,2466
2558,0,891,0,9,7442
2559,0,892,0,9,2469
2562,0,893,0,9,6488
2564,0,894,0,4,4485
2565,0,895,0,4,6555
2566,0,896,0,4,16666
2567,0,897,0,4,20590
2568,0,898,0,9,10708
2569,0,899,0,8,15682
2570,0,412,0,9,23109
2571,0,900,0,9,66337
2572,0,901,0,8,12687
2575,0,902,0,2,10840
2576,0,903,0,8,10705
2577,0,904,0,8,10667
2578,0,905,0,8,7811
2579,0,906,0,8,10861
2580,0,517,0,8,27549
2582,0,907,0,8,10849
2583,0,908,0,8,5380
2584,0,909,0,9,39075
2585,0,910,0,8,12669
2586,0,911,0,9,22033
2587,0,912,0,8,10798
2612,0,913,0,9,12704
2613,0,914,0,9,12661
2614,0,915,0,9,16614
2615,0,916,0,9,12655
2616,0,917,0,9,12701
2617,0,918,0,9,12654
2618,0,919,0,9,12702
2620,0,920,0,4,178253
2621,0,921,0,4,178252
2622,0,922,0,4,11275
2623,0,923,0,4,188833
2624,0,7483,0,4,178258
2632,0,925,0,4,20473
2635,0,494,0,9,3254
2642,0,495,0,9,233
2643,0,496,0,9,2219
2644,0,926,0,9,15066
2645,0,498,0,9,976
2646,0,499,0,9,687
2648,0,500,0,9,977
2649,0,494,0,9,3254
2650,0,495,0,9,233
2651,0,496,0,9,2219
2652,0,927,0,9,15046
2653,0,498,0,9,976
2654,0,499,0,9,687
2656,0,500,0,9,977
2664,0,928,0,4,20441
2690,0,929,0,9,13165
2691,0,495,0,9,233
2694,0,930,0,5,24717
2695,0,395,0,9,5203
2703,0,931,0,9,18494
2704,0,932,0,9,24594
2705,0,933,0,9,24595
2706,0,934,0,9,7454
2707,0,935,0,9,7456
2708,0,936,0,9,6560
2709,0,937,0,9,6549
2710,0,893,0,9,6488
2711,0,223,0,9,2743
2714,0,938,0,9,184636
2715,0,939,0,9,6581
2716,0,940,0,9,6530
2717,0,941,0,9,6529
2718,0,942,0,9,7457
2721,0,943,0,4,178251
2754,0,944,0,9,20117
2763,0,688,0,9,2705
2764,0,579,0,9,2698
2765,0,945,0,9,20383
2766,0,946,0,9,2708
2773,0,947,0,9,2786
2774,0,948,0,9,168957
2777,0,949,0,9,2787
2778,0,948,0,9,168957
2780,0,950,0,9,20712
2781,0,951,0,9,168958
2782,0,952,0,9,20671
2783,0,953,0,9,168959
2785,0,954,0,9,20668
2786,0,955,0,9,168960
2787,0,956,0,9,20534
2800,0,957,0,4,21114
2801,0,958,0,4,5188
2805,0,959,0,5,23084
2807,0,960,0,4,5122
2809,0,578,0,9,1839
2810,0,961,0,9,7479
2813,0,962,0,9,1160
2815,0,963,0,4,8465
2816,0,964,0,4,19669
2817,0,965,0,9,65092
2818,0,966,0,5,1963
2819,0,967,0,4,6443
2821,0,968,0,4,19633
2822,0,969,0,5,20091
2823,0,970,0,4,19236
2824,0,971,0,4,6235
2825,0,972,0,4,20552
2827,0,629,0,9,19281
2844,0,297,0,9,2861
2845,0,973,0,9,8463
2847,0,974,0,9,4805
2848,0,975,0,8,5198
2849,0,976,0,8,19929
2850,0,389,0,8,1546
2851,0,977,0,9,23529
2852,0,978,0,9,13095
2853,0,979,0,9,4331
2854,0,980,0,8,17518
2857,0,981,0,8,19499
2864,0,982,0,8,22458
2865,0,983,0,8,4333
2866,0,984,0,8,4407
2867,0,979,0,8,4331
2868,0,985,0,8,19677
2869,0,986,0,8,4412
2870,0,987,0,8,9695
2877,0,988,0,4,20151
2878,0,989,0,4,2428
2879,0,990,0,4,179726
2884,0,991,0,9,18575
2898,0,992,0,9,2967
2899,0,993,0,4,15837
2900,0,994,0,9,2916
2901,0,218,0,9,1379
2902,0,995,0,5,23099
2903,0,996,0,5,8107
2904,0,997,0,5,184631
2905,0,998,0,9,46483
2906,0,886,0,5,2922
2907,0,999,0,5,8513
2908,0,1000,0,5,20605
2910,0,1001,0,5,2928
2911,0,1002,0,4,4297
2912,0,1003,0,4,20320
2913,0,1004,0,5,16828
2915,0,1005,0,4,19664
2916,0,1006,0,5,2934
2941,0,1007,0,4,20359
2942,0,1008,0,4,3007
2943,0,1009,0,5,179727
2944,0,1010,0,5,179728
2949,0,1011,0,5,4314
2950,0,1012,0,5,20378
2953,0,1013,0,5,23077
2954,0,1014,0,5,14615
2955,0,1015,0,4,16545
2957,0,1016,0,4,14499
2958,0,1017,0,4,8263
2959,0,1018,0,9,14525
2960,0,1019,0,9,14497
2961,0,1020,0,4,17093
2962,0,1021,0,4,17160
2963,0,1022,0,9,16980
2964,0,1023,0,9,17053
2965,0,1024,0,4,22677
